_id,full_id,lat,long,name
6216745c4a0d2cd7d5a80655,n9396413517,18.90695,98.90675,Sweet Sarapee
6216745c4a0d2cd7d5a8065b,n9422078117,18.96339,98.41737,กาแฟม่อนแดดน้อย
6216745c4a0d2cd7d5a80569,n4744942856,18.80988,98.96228,Barefoot Café
6216745c4a0d2cd7d5a8058b,n5221139063,18.76266,99.02307,Delicafe
6216745c4a0d2cd7d5a8058e,n5269068736,19.92088,99.2128,Gafre Café
6216745c4a0d2cd7d5a8059b,n5340666521,18.79385,98.96918,สวนไอเบอร์รี่
6216745c4a0d2cd7d5a805a1,n5346617712,18.79383,98.95693,มิกุชา
6216745c4a0d2cd7d5a805a2,n5348338286,18.79473,99.03606,Cafe Amazon
6216745c4a0d2cd7d5a805d7,n6021255324,18.58739,99.26414,Maetha Organic
6216745c4a0d2cd7d5a80608,n6752738085,18.78343,98.95506,Brick Bistro
6216745c4a0d2cd7d5a80611,n6947410315,18.80446,98.96176,Shop Jui (Smoothies)
6216745c4a0d2cd7d5a8062b,n7624761763,18.75883,98.95938,PR tiny Coffee and Glass
6216745c4a0d2cd7d5a80633,n7921952451,19.7224,99.09654,KMT Coffee
6216745c4a0d2cd7d5a80634,n7969033116,19.32026,98.88511,บ้านฮิมห้วย
6216745c4a0d2cd7d5a80637,n8209596894,19.92467,99.21872,Chill cafe
6216745c4a0d2cd7d5a80647,n8892976815,18.77912,98.95866,เมียงมอง
6216745c4a0d2cd7d5a8056f,n4792155522,18.78005,98.99811,ไก่ทอด​เที่ยงคืน
6216745c4a0d2cd7d5a80574,n4867436723,18.64507,98.69757,Huan Hom Rada
6216745c4a0d2cd7d5a80592,n5274894622,18.79665,99.02501,ลานจอดรถ DTAC
6216745c4a0d2cd7d5a80597,n5313364622,18.73062,98.94239,Sweet a Bit Cake
6216745c4a0d2cd7d5a805b9,n5694469226,18.7872,98.98813,Smoothie shop
6216745c4a0d2cd7d5a805c0,n5917955982,18.79478,98.96494,Posrest
6216745c4a0d2cd7d5a805df,n6109002385,18.80335,98.95979,แอนนิต้า คาเฟ่
6216745c4a0d2cd7d5a805ee,n6261745827,18.77523,98.98958,Unlimit Coffee
6216745c4a0d2cd7d5a805fc,n6542873678,18.78892,98.97369,สวัสดีกาแฟสด
6216745c4a0d2cd7d5a80625,n7294301985,18.2775,98.38371,Riverside Café
6216745c4a0d2cd7d5a8064d,n9252808360,18.75178,99.00926,Nobi Cha
6216745c4a0d2cd7d5a80653,n9366649140,18.9227,99.3182,สมศ
6216745c4a0d2cd7d5a80656,n9401807217,18.77647,98.94843,Mata Coffee
6216745c4a0d2cd7d5a8065a,n9411806917,19.3747,98.96275,VELAR
6216745c4a0d2cd7d5a8057e,n4995205024,18.79726,98.98984,ร้านหุ้มเบาะ
6216745c4a0d2cd7d5a80596,n5313364621,18.72816,98.9453,Marche Dome
6216745c4a0d2cd7d5a8059c,n5344068322,18.78112,98.9962,Harinezumi Hedgehog Cafe
6216745c4a0d2cd7d5a8059f,n5346617708,18.79368,98.95707,Fresh & Mild
6216745c4a0d2cd7d5a805a7,n5385230108,19.34159,98.96008,Zen Tea Time
6216745c4a0d2cd7d5a805b0,n5558856823,18.79607,98.98164,Wake Up Coffee
6216745c4a0d2cd7d5a805b3,n5583840795,18.74864,98.88664,Field Good
6216745c4a0d2cd7d5a805b6,n5593553723,18.78164,98.98242,Tenten
6216745c4a0d2cd7d5a805c7,n5933370531,18.79186,98.99142,Nowhere
6216745c4a0d2cd7d5a805da,n6062515601,18.90746,98.90383,Between Cafe
6216745c4a0d2cd7d5a8060a,n6796226397,18.53819,98.54695,Pati non coffe plantation
6216745c4a0d2cd7d5a80613,n6953422718,18.56984,98.84844,We Coffee
6216745c4a0d2cd7d5a80614,n6984212486,18.79485,98.96892,Flour Flour
6216745c4a0d2cd7d5a80618,n7023601394,19.9219,99.21908,Mac Coffee
6216745c4a0d2cd7d5a8062e,n7726168885,19.25126,98.63839,ร้านกาแฟสดรักจัง
6216745c4a0d2cd7d5a80632,n7889643385,18.45064,98.71128,Rabbit Cafe
6216745c4a0d2cd7d5a80643,n8805729717,18.79225,99.00463,บ้านกาแฟ
6216745c4a0d2cd7d5a8065c,n9422147918,18.95375,98.43906,Miracle Coffee
6216745c4a0d2cd7d5a805bf,n5915461228,18.79637,98.97682,A.B.C.D.
6216745c4a0d2cd7d5a805fb,n6441973185,18.77761,98.98098,Three The art of Coffee
6216745c4a0d2cd7d5a805ff,n6562147586,18.78578,98.98202,Good Day Cafe
6216745c4a0d2cd7d5a80606,n6722728185,18.80837,98.96446,Cornerhouse Fifteen
6216745c4a0d2cd7d5a8061b,n7042842385,18.84496,99.04343,Muanchon
6216745c4a0d2cd7d5a80624,n7284389586,18.41818,98.67764,Cafe Inthanon
6216745c4a0d2cd7d5a805a4,n5365571787,19.36318,98.97508,Jiang Dara Coffee & Tea
6216745c4a0d2cd7d5a805a8,n5405123023,18.78933,99.02549,Black Canyon Coffee
6216745c4a0d2cd7d5a805d9,n6062427878,18.61817,98.76143,Hug@Health
6216745c4a0d2cd7d5a805f2,n6271587867,19.35847,99.1993,ภูภัคคาเฟ่
6216745c4a0d2cd7d5a805f5,n6330472004,18.49515,98.8147,พทธรักษา
6216745c4a0d2cd7d5a8060f,n6881872755,18.55421,98.84874,Cafe Amazon
6216745c4a0d2cd7d5a80648,n8972417444,18.73316,98.93898,Lee Cafe
6216745c4a0d2cd7d5a80649,n8987752967,18.86573,99.3556,บ้านอิงดาว แม่กำปอง
6216745c4a0d2cd7d5a8064c,n9197354582,18.95545,99.31036,Sky Hawk
6216745c4a0d2cd7d5a80659,n9409591056,18.84309,99.07353,Aileen Coffee CNX
6216745c4a0d2cd7d5a80571,n4797812722,18.85906,99.27524,Acaba Coffee Roastery
6216745c4a0d2cd7d5a80579,n4889011525,18.82027,98.95124,Coffee or Me
6216745c4a0d2cd7d5a8058a,n5207438911,18.76104,99.01824,Homglai
6216745c4a0d2cd7d5a80593,n5276808922,18.74273,98.92448,สหภาพกระต่าย
6216745c4a0d2cd7d5a805ad,n5480647765,18.77961,99.00275,SnoozeChaingmai
6216745c4a0d2cd7d5a805be,n5907575285,18.78231,98.98979,Egg Coffee Chiang Mai
6216745c4a0d2cd7d5a805c2,n5923928435,19.02391,98.87027,How Home
6216745c4a0d2cd7d5a805e5,n6194136544,19.65332,99.14667,Coffee Shop
6216745c4a0d2cd7d5a80600,n6564343085,18.81579,99.0005,The baristro x river ping
6216745c4a0d2cd7d5a80605,n6700467244,18.81014,98.98503,"By'N"
6216745c4a0d2cd7d5a8061f,n7136176764,18.8004,98.95885,Coffee Munao
6216745c4a0d2cd7d5a80620,n7183624485,18.94156,98.92862,Ta Ta Ta - Café de Flure
6216745c4a0d2cd7d5a80626,n7416638348,18.78691,98.99343,Smoothie Blues
6216745c4a0d2cd7d5a80636,n8039665341,18.45137,98.75256,Inthanin
6216745c4a0d2cd7d5a80641,n8712823742,18.79983,99.01292,Mingmitr Coffee
6216745c4a0d2cd7d5a80651,n9328870117,18.76342,98.9746,รสนิยม คาเฟ่
6216745c4a0d2cd7d5a80657,n9404139417,18.80412,98.98109,Cafe de Sot
6216745c4a0d2cd7d5a80573,n4820434529,18.79219,98.99017,Vigie Sist Cafe
6216745c4a0d2cd7d5a8057d,n4963189664,18.73398,98.957,Bon Bon Cafe
6216745c4a0d2cd7d5a80594,n5287018021,18.79281,98.99165,"Khun Kae's Juice Bar"
6216745c4a0d2cd7d5a80598,n5313364627,18.73098,98.94188,Danissa Bakery & Cafe
6216745c4a0d2cd7d5a805aa,n5439223989,18.74434,98.99137,อินทนนท์ กาแฟ
6216745c4a0d2cd7d5a805ae,n5519849098,18.73566,98.99343,baan bond cafe
6216745c4a0d2cd7d5a805cb,n5933370535,18.7944,99.00146,Marocchino
6216745c4a0d2cd7d5a805cf,n5978043352,18.79506,98.96753,Roxpresso
6216745c4a0d2cd7d5a805dd,n6077929085,18.79351,98.98669,Punspace
6216745c4a0d2cd7d5a80607,n6745272892,18.79525,98.98897,Rich Coffee
6216745c4a0d2cd7d5a8060c,n6865465685,18.79841,98.97938,Light Up Cafe
6216745c4a0d2cd7d5a8060e,n6875134806,19.28436,98.9684,กาแฟฮิมน้ำ
6216745c4a0d2cd7d5a80616,n6991861341,19.33305,99.19249,Rain Tree Cafe
6216745c4a0d2cd7d5a80635,n7972164250,18.90558,99.03593,觅咖啡 Meet Cafe
6216745c4a0d2cd7d5a8064e,n9288145517,18.76354,98.97291,คาเฟ่ อเมซอน
6216745c4a0d2cd7d5a80575,n4870779121,18.77625,98.99949,art du café
6216745c4a0d2cd7d5a80577,n4879591522,18.76831,98.99935,สภากาแฟ(เจ้าเก่า)
6216745c4a0d2cd7d5a80583,n5141991928,18.83791,99.00007,Coffee shop
6216745c4a0d2cd7d5a80588,n5201216548,18.75473,99.00859,Fieow Coffee Room
6216745c4a0d2cd7d5a80589,n5202076922,18.79517,98.96309,Taste Cafe
6216745c4a0d2cd7d5a8059e,n5346617694,18.79325,98.95741,Moo Coffee
6216745c4a0d2cd7d5a805a6,n5375098626,18.80129,99.01615,Ganesh Cafe
6216745c4a0d2cd7d5a805b1,n5558883026,18.80731,98.95722,Wake Up Coffee
6216745c4a0d2cd7d5a805ca,n5933370534,18.78828,98.99609,Gateway
6216745c4a0d2cd7d5a805cd,n5941633292,18.77682,98.99607,A Day In Chiang Mai
6216745c4a0d2cd7d5a805d1,n5994901904,18.78969,99.00205,Around 18 Grams
6216745c4a0d2cd7d5a805d4,n6015393595,18.79787,98.98997,Light Up Cafe
6216745c4a0d2cd7d5a805e0,n6126618806,19.34127,99.19561,Noodle Cafe
6216745c4a0d2cd7d5a805ea,n6212785422,18.87844,99.14026,Tip Cafe
6216745c4a0d2cd7d5a805f0,n6265220284,18.78302,98.99162,The Center Cafe
6216745c4a0d2cd7d5a805f6,n6330472006,18.487,98.6723,Coffee Zone
6216745c4a0d2cd7d5a805fa,n6388546807,18.72763,99.18136,Green Moon
6216745c4a0d2cd7d5a80603,n6587304254,18.80028,99.01337,CHINCHA
6216745c4a0d2cd7d5a8060d,n6875134597,19.37039,98.9649,Kamp Cafe
6216745c4a0d2cd7d5a80610,n6894494970,18.83693,98.96104,PanLaMun 700ปี ปั่นละมุน
6216745c4a0d2cd7d5a80619,n7027943486,18.7901,98.98242,Hüg Smoothie
6216745c4a0d2cd7d5a80638,n8266111143,19.0756,98.93789,Horm
621a60d718b596f1b433cb7a,new1,18.757293348006854,99.05223619117112,The Local Coffee House
621a62d018b596f1b433cb88,new2,18.8091570847284,98.98203689748631,KRISP CAFÉ
621a656818b596f1b433cb9b,new3,18.792056624416738,98.99544957050027,ใต้ถุนบ้าน
621a671e18b596f1b433cba7,new4,18.78302284122485,98.98466001024907,carrot
621a685718b596f1b433cbae,new5,18.793411851635682,98.98276098399316,Over&Over
621a699e18b596f1b433cbb0,new6,18.85229748199797,99.04367118412472,ผลิ
